;model;user_comment;suggestion;similarity_score;suggestion_article_id;user_comment_article_id;suggestion_0;suggestion_1;suggestion_2;suggestion_3;suggestion_4;suggestion_5
427;paraphrase-MiniLM-L12-v2;"If Trump takes a hard line against the treaty violation, he'll be called a dangerous, unstable, war hawk.  If Trump takes a softer line, he'll be called a Russian puppet.<br/><br/>In either case, the liberal media and its echo chamber will have a field day.<br/><br/>Here is an idea - let our European NATO ""allies"" decide the best policy.  After all, the violations and response affect Europe. For example, let's ask which ones would be willing to host the additional nuclear missiles.";In Florida this past  weekend Trump made a clear reference to his movement, the Brexit (of course much smaller) and populist movements in Europe. He is just pouting words vs Putin's cultivating ties to the point of funding Le Pen's party and overtly supporting Salvini's in Italy while pushing political, and not only, ties with Hungary's welcoming far right goverment. These and others wanting to exit the common currency and Europe.<br/>The reiteration of support to NATO by Trump's surrogates in Munich is a minuscule fig leaf compared to the clear intent by Trump/Putin for the disintegration of the EU.;0.7059783339500427;58abf88295d0e02474637ad8;58e1f7f27c459f24986d8045;;;;;;
428;paraphrase-MiniLM-L12-v2;"If Trump takes a hard line against the treaty violation, he'll be called a dangerous, unstable, war hawk.  If Trump takes a softer line, he'll be called a Russian puppet.<br/><br/>In either case, the liberal media and its echo chamber will have a field day.<br/><br/>Here is an idea - let our European NATO ""allies"" decide the best policy.  After all, the violations and response affect Europe. For example, let's ask which ones would be willing to host the additional nuclear missiles.";Yes, diplomacy should prevail.  But who exactly in Trump administration is experienced in international diplomacy and has immense patience, brains, perseverance and mental toughness to engage in chess battle with Russian diplomats?   <br/><br/>Trump's close allies are mostly busy defending Trump's bizarre actions and when they are not, they are busy making money.  State Department is shrinking.  Tillerson and Haley seems to be conveying very different message about Russia than what Trump seems to be saying.<br/><br/>Any dialogue with Russia is going to be lope-sided against the US.  ;0.6986880898475647;58e1f7f27c459f24986d8045;58e1f7f27c459f24986d8045;;;;;;
429;paraphrase-MiniLM-L12-v2;"If Trump takes a hard line against the treaty violation, he'll be called a dangerous, unstable, war hawk.  If Trump takes a softer line, he'll be called a Russian puppet.<br/><br/>In either case, the liberal media and its echo chamber will have a field day.<br/><br/>Here is an idea - let our European NATO ""allies"" decide the best policy.  After all, the violations and response affect Europe. For example, let's ask which ones would be willing to host the additional nuclear missiles.";“It prohibits the testing, production and possession of ballistic and cruise missiles, with either nuclear or conventional warheads, that can travel between 500 and 5,500 kilometers.”<br/><br/>So guess which theater is most in danger of attack with Russia’s violation of the I.N.F. Treaty and its implicit withdrawal from it?  All of Europe!  Putin is sending a clear message to NATO members that he is willing to decimate Europe, if he feels threatened by their continued incursion into what he is fond of calling the “near abroad?”  It could also be his negotiating ploy to get us to the table to discuss the status of Crimea and Eastern Ukraine in a more favorable light towards Russia?  It would be devastating, if the Trump administration acquiesced to such pressure – remember, Mr. Trump, united we stand, divided we fall.  Do not forget who our real adversary is and has been for decades, even if it did help get you elected?   Your payback should be to strengthen NATO, not weaken it! ;0.6781176924705505;58e1f7f27c459f24986d8045;58e1f7f27c459f24986d8045;;;;;;
430;paraphrase-MiniLM-L12-v2;"If Trump takes a hard line against the treaty violation, he'll be called a dangerous, unstable, war hawk.  If Trump takes a softer line, he'll be called a Russian puppet.<br/><br/>In either case, the liberal media and its echo chamber will have a field day.<br/><br/>Here is an idea - let our European NATO ""allies"" decide the best policy.  After all, the violations and response affect Europe. For example, let's ask which ones would be willing to host the additional nuclear missiles.";This analysis of the Trump-Putin connection by David Leonhardt is very perceptive and accurate. <br/><br/>If there is an error, it is erring on the side of Donald Trump in terms of withholding judgment where hard evidence is lacking.<br/><br/>The very best that anyone can say about President Trump’s foreign policy is that it is clearly -- at the very least -- naïve and reckless.<br/><br/>The worst, of course, is to call the policy and its presidential architect treasonous. At the moment, none of us can that treason is out of the question.<br/><br/>Every American, regardless of political party, ought to be able to agree on one thing: We need a thorough investigation, totally independent of White House guidance, of the Russian connection.;0.6648285984992981;58abf88295d0e02474637ad8;58e1f7f27c459f24986d8045;;;;;;
431;paraphrase-MiniLM-L12-v2;"If Trump takes a hard line against the treaty violation, he'll be called a dangerous, unstable, war hawk.  If Trump takes a softer line, he'll be called a Russian puppet.<br/><br/>In either case, the liberal media and its echo chamber will have a field day.<br/><br/>Here is an idea - let our European NATO ""allies"" decide the best policy.  After all, the violations and response affect Europe. For example, let's ask which ones would be willing to host the additional nuclear missiles.";"As a matter of fact european governments ""backed up"" Trump decision. The alternative was to state what most european people really think, namely that Trump searched an excuse to bomb Assad, and that ""matter of the fact"" ISIS and dictatorial Turkey are the only ones gaining from Trump action. But this would have signalled to Putin that a russian retaliation would have been tolerated. European politicians acted wisely. Hopefully, the real purpose of Trump is to pretend that Putin is the enemy, for internal reasons. Other motivations lead to scary scenarios for USA and the world.";0.659903883934021;58e7aea67c459f24986d9034;58e1f7f27c459f24986d8045;;;;;;
432;paraphrase-MiniLM-L12-v2;"If Trump takes a hard line against the treaty violation, he'll be called a dangerous, unstable, war hawk.  If Trump takes a softer line, he'll be called a Russian puppet.<br/><br/>In either case, the liberal media and its echo chamber will have a field day.<br/><br/>Here is an idea - let our European NATO ""allies"" decide the best policy.  After all, the violations and response affect Europe. For example, let's ask which ones would be willing to host the additional nuclear missiles.";That this issue has gotten so little coverage says a lot about how Trump's -look over there- trick has has succeeded in diverting attention from what should have been a lead topic.<br/>Sure, follow the dead Russians, and follow the money, but let's not look the other way on these treaty violations.<br/>Let's stop dancing to Putin's or to Trump's tune.;0.6583261489868164;58e1f7f27c459f24986d8045;58e1f7f27c459f24986d8045;;;;;;
433;paraphrase-MiniLM-L12-v2;"If Trump takes a hard line against the treaty violation, he'll be called a dangerous, unstable, war hawk.  If Trump takes a softer line, he'll be called a Russian puppet.<br/><br/>In either case, the liberal media and its echo chamber will have a field day.<br/><br/>Here is an idea - let our European NATO ""allies"" decide the best policy.  After all, the violations and response affect Europe. For example, let's ask which ones would be willing to host the additional nuclear missiles.";;-1.0;;;In Florida this past  weekend Trump made a clear reference to his movement, the Brexit (of course much smaller) and populist movements in Europe. He is just pouting words vs Putin's cultivating ties to the point of funding Le Pen's party and overtly supporting Salvini's in Italy while pushing political, and not only, ties with Hungary's welcoming far right goverment. These and others wanting to exit the common currency and Europe.<br/>The reiteration of support to NATO by Trump's surrogates in Munich is a minuscule fig leaf compared to the clear intent by Trump/Putin for the disintegration of the EU.;Yes, diplomacy should prevail.  But who exactly in Trump administration is experienced in international diplomacy and has immense patience, brains, perseverance and mental toughness to engage in chess battle with Russian diplomats?   <br/><br/>Trump's close allies are mostly busy defending Trump's bizarre actions and when they are not, they are busy making money.  State Department is shrinking.  Tillerson and Haley seems to be conveying very different message about Russia than what Trump seems to be saying.<br/><br/>Any dialogue with Russia is going to be lope-sided against the US.  ;“It prohibits the testing, production and possession of ballistic and cruise missiles, with either nuclear or conventional warheads, that can travel between 500 and 5,500 kilometers.”<br/><br/>So guess which theater is most in danger of attack with Russia’s violation of the I.N.F. Treaty and its implicit withdrawal from it?  All of Europe!  Putin is sending a clear message to NATO members that he is willing to decimate Europe, if he feels threatened by their continued incursion into what he is fond of calling the “near abroad?”  It could also be his negotiating ploy to get us to the table to discuss the status of Crimea and Eastern Ukraine in a more favorable light towards Russia?  It would be devastating, if the Trump administration acquiesced to such pressure – remember, Mr. Trump, united we stand, divided we fall.  Do not forget who our real adversary is and has been for decades, even if it did help get you elected?   Your payback should be to strengthen NATO, not weaken it! ;This analysis of the Trump-Putin connection by David Leonhardt is very perceptive and accurate. <br/><br/>If there is an error, it is erring on the side of Donald Trump in terms of withholding judgment where hard evidence is lacking.<br/><br/>The very best that anyone can say about President Trump’s foreign policy is that it is clearly -- at the very least -- naïve and reckless.<br/><br/>The worst, of course, is to call the policy and its presidential architect treasonous. At the moment, none of us can that treason is out of the question.<br/><br/>Every American, regardless of political party, ought to be able to agree on one thing: We need a thorough investigation, totally independent of White House guidance, of the Russian connection.;"As a matter of fact european governments ""backed up"" Trump decision. The alternative was to state what most european people really think, namely that Trump searched an excuse to bomb Assad, and that ""matter of the fact"" ISIS and dictatorial Turkey are the only ones gaining from Trump action. But this would have signalled to Putin that a russian retaliation would have been tolerated. European politicians acted wisely. Hopefully, the real purpose of Trump is to pretend that Putin is the enemy, for internal reasons. Other motivations lead to scary scenarios for USA and the world.";That this issue has gotten so little coverage says a lot about how Trump's -look over there- trick has has succeeded in diverting attention from what should have been a lead topic.<br/>Sure, follow the dead Russians, and follow the money, but let's not look the other way on these treaty violations.<br/>Let's stop dancing to Putin's or to Trump's tune.
434;paraphrase-MiniLM-L12-v2;International trade relations are far too complex for a know-nothing like Trump. But he does know ho to use his office to put money in his pocket. <br/><br/>After moving into the Oval Office, he began to court Taiwan and challenge the One-China policy. Then suddenly, he changed his tune about China policy once the Chinese agreed to grant him 38 new trademarks worth untold millions or even billions. Trump is running the country like it is just part of his family business.  In fact he brought in his usual family partners to carry most of the daily burden of office.  <br/><br/>When Trump can find some time away from the golf course he must be impeached!;"Your editorial downplaying Mr.Trump's trade skirmishes is not reassuring.Mr.Trump is not systematic , true, and his linear thinking is faulty.He will not conduct a ""trade war"" in the conventional sense.He will, however flail away at this subject just as he does at immigration and the Wall.He will keep markets on edge because of unpredictable pronouncements and threats.As soon as he appears in front of supporters without a script he will hammer China about trade.This is one of his theme songs and he will not abandon it.This will lead to economic instability and possibly a recession.";0.7525591850280762;5ac80ef9068401528a2a44dc;58e1f7f27c459f24986d8044;;;;;;
435;paraphrase-MiniLM-L12-v2;International trade relations are far too complex for a know-nothing like Trump. But he does know ho to use his office to put money in his pocket. <br/><br/>After moving into the Oval Office, he began to court Taiwan and challenge the One-China policy. Then suddenly, he changed his tune about China policy once the Chinese agreed to grant him 38 new trademarks worth untold millions or even billions. Trump is running the country like it is just part of his family business.  In fact he brought in his usual family partners to carry most of the daily burden of office.  <br/><br/>When Trump can find some time away from the golf course he must be impeached!;"The business and economic leaders we are dealing with in China and every other country aren't idiots.  They know Trump's life history in business - that he lies and threatens constantly, cannot be trusted to honor any agreement and is willing to let everyone involved suffer financially.  That makes productive negotiation impossible.<br/><br/>This is not about being ""strong""or ""weak"".  In global trade, working together benefits everyone, and creating conflict hurts everyone.<br/><br/>Our country as a whole has gotten richer from globalization.  The problem is the unequal distribution of that wealth, a problem that the GOP and Trump, as representatives of the richest, have intentionally made much worse.";0.7524958252906799;5ac80ef9068401528a2a44dc;58e1f7f27c459f24986d8044;;;;;;
436;paraphrase-MiniLM-L12-v2;International trade relations are far too complex for a know-nothing like Trump. But he does know ho to use his office to put money in his pocket. <br/><br/>After moving into the Oval Office, he began to court Taiwan and challenge the One-China policy. Then suddenly, he changed his tune about China policy once the Chinese agreed to grant him 38 new trademarks worth untold millions or even billions. Trump is running the country like it is just part of his family business.  In fact he brought in his usual family partners to carry most of the daily burden of office.  <br/><br/>When Trump can find some time away from the golf course he must be impeached!;Starting a trade war is pure Trump bullying China. China will strike back and Trump will call President-for-Life Xi and, as he did with Mexico's president Nieto, beg for a quiet agreement that will avoid exposing and embarrassing him as the fool he is.<br/><br/>But as we saw with the transcript of Trump begging Nieto not to say Mexico will not pay for the wall, exposure of Trump The Fool, is inevitable.  Meanwhile many little people may lose their jobs and see the cost of living go up.<br/><br/>This is all okay with Trumpoons who have swallowed Trump, hook, line and sinker. ;0.7509356141090393;5ac80ef9068401528a2a44dc;58e1f7f27c459f24986d8044;;;;;;
437;paraphrase-MiniLM-L12-v2;International trade relations are far too complex for a know-nothing like Trump. But he does know ho to use his office to put money in his pocket. <br/><br/>After moving into the Oval Office, he began to court Taiwan and challenge the One-China policy. Then suddenly, he changed his tune about China policy once the Chinese agreed to grant him 38 new trademarks worth untold millions or even billions. Trump is running the country like it is just part of his family business.  In fact he brought in his usual family partners to carry most of the daily burden of office.  <br/><br/>When Trump can find some time away from the golf course he must be impeached!;The more the Trump officials try to justify his policy flip-flops whether on domestic or the foreign policy or the trade issues the more he's exposed as a man of muddled thinking struggling hard to make the virtue of necessity at any cost. It's more surprising in the case of a person who claims to be a great businessman yet appears ignorant about the basic nature of global business operations and the related supply chains through which the products and services find their way to the world market. The US membership of the NAFTA and the US business market links to Mexico and Canada too point to this mutually beneficial trade and economic ties between the trade partners which Trump fails to appreciate entirely. ;0.7433972954750061;5901e1087c459f24986dc6c3;58e1f7f27c459f24986d8044;;;;;;
438;paraphrase-MiniLM-L12-v2;International trade relations are far too complex for a know-nothing like Trump. But he does know ho to use his office to put money in his pocket. <br/><br/>After moving into the Oval Office, he began to court Taiwan and challenge the One-China policy. Then suddenly, he changed his tune about China policy once the Chinese agreed to grant him 38 new trademarks worth untold millions or even billions. Trump is running the country like it is just part of his family business.  In fact he brought in his usual family partners to carry most of the daily burden of office.  <br/><br/>When Trump can find some time away from the golf course he must be impeached!;"The problem is that Trump was not a success in construction so he devoted himself to a TV show and licensing his name (just as Ivanka licenses hers). His misunderstanding of how economies intertwine is overwhelmed by being the boss, you're fired. The same failure is evident in his inability to understand international politics, racial groups (Muslims, religious; South Americans (Hispanic), Africans (just colonize them). So the Chinese have stepped, in particularly after Trump shed TPP. Chile, Colombia, and Peru are doing deals from copper to fruit with China. China is buying up land in Africa. Mexico is negotiating deals with other South American countries.And why tamper with Obamacare? Because it slightly surcharges the wealthy when they sell stock. Of course, his trademarks and licensing, like Ivanka's, are worldwide. And they would be helped by the one-page 'tax plan.' He stays up until 3:30 am to Twitter just as newspapers are about to go to press, but a morning Twitter can be changed by afternoon. But he is bipolar. An event is very, very big, the biggest ever. He cannot speak in even tones. He controls the lives and economies of the world. Yet he attacks the judiciary and certain Congressmen. He has violated the Bill of Rights and the Constitution. Alas, he has no famous celebrity friends, his greatest regret. He is uneducated in how to help run the world instead pursuing famous, rich people and generals, a little kid with the hand in the cookie jar.";0.7363924980163574;5901e1087c459f24986dc6c3;58e1f7f27c459f24986d8044;;;;;;
439;paraphrase-MiniLM-L12-v2;International trade relations are far too complex for a know-nothing like Trump. But he does know ho to use his office to put money in his pocket. <br/><br/>After moving into the Oval Office, he began to court Taiwan and challenge the One-China policy. Then suddenly, he changed his tune about China policy once the Chinese agreed to grant him 38 new trademarks worth untold millions or even billions. Trump is running the country like it is just part of his family business.  In fact he brought in his usual family partners to carry most of the daily burden of office.  <br/><br/>When Trump can find some time away from the golf course he must be impeached!;"I am shocked; shocked that our POTUS has no idea what he is talking about. Trouble is his base STILL think he does.<br/><br/>He wants to renegotiate America's ""horrible trade deals"" in a way that he can benefit.<br/><br/>Step one: Badger China until they grant him all of his ""Trump"" brand trademarks within China. [Check.]<br/>Step two: Continue to badger China until they grant him favorable access to real estate and other lucrative opportunities within China and increased Chinese membership at Mar-a-Lago. [Workin' on it end of the week.]<br/>Step three: Renegotiate a more lucrative deal for his kid-in-law for the toddler's 666 property.<br/>Step four: Beat up on Mexico in order to negotiate lucrative deals for himself in Mexico - like a Rebranded ""Don Julio Tequila"" to ""Don Trump Tequila"" and ""Scion"" industrial parks for American industry in Mexico.<br/>Step five: ....<br/><br/>Note: Above steps are all behind the scenes not visible to the American People, for obvious reasons! The nothingburgers and all the apparent failed agenda is for public consumption and a distraction instead.<br/><br/>We need to study the causes of the trade deficit in order to arrive at and validate Trump's preconceived conclusions. You know, like studies into Obama wire tapping, millions of illegal votes, and ...<br/><br/>Small hands can only carry a small stick. Lets hope the nuke 'em button is too large for him to push.<br/><br/>This reality show needs to be cancelled ASAP!";0.7340717911720276;58e1f7f27c459f24986d8044;58e1f7f27c459f24986d8044;;;;;;
440;paraphrase-MiniLM-L12-v2;International trade relations are far too complex for a know-nothing like Trump. But he does know ho to use his office to put money in his pocket. <br/><br/>After moving into the Oval Office, he began to court Taiwan and challenge the One-China policy. Then suddenly, he changed his tune about China policy once the Chinese agreed to grant him 38 new trademarks worth untold millions or even billions. Trump is running the country like it is just part of his family business.  In fact he brought in his usual family partners to carry most of the daily burden of office.  <br/><br/>When Trump can find some time away from the golf course he must be impeached!;;-1.0;;;"Your editorial downplaying Mr.Trump's trade skirmishes is not reassuring.Mr.Trump is not systematic , true, and his linear thinking is faulty.He will not conduct a ""trade war"" in the conventional sense.He will, however flail away at this subject just as he does at immigration and the Wall.He will keep markets on edge because of unpredictable pronouncements and threats.As soon as he appears in front of supporters without a script he will hammer China about trade.This is one of his theme songs and he will not abandon it.This will lead to economic instability and possibly a recession.";"The business and economic leaders we are dealing with in China and every other country aren't idiots.  They know Trump's life history in business - that he lies and threatens constantly, cannot be trusted to honor any agreement and is willing to let everyone involved suffer financially.  That makes productive negotiation impossible.<br/><br/>This is not about being ""strong""or ""weak"".  In global trade, working together benefits everyone, and creating conflict hurts everyone.<br/><br/>Our country as a whole has gotten richer from globalization.  The problem is the unequal distribution of that wealth, a problem that the GOP and Trump, as representatives of the richest, have intentionally made much worse.";Starting a trade war is pure Trump bullying China. China will strike back and Trump will call President-for-Life Xi and, as he did with Mexico's president Nieto, beg for a quiet agreement that will avoid exposing and embarrassing him as the fool he is.<br/><br/>But as we saw with the transcript of Trump begging Nieto not to say Mexico will not pay for the wall, exposure of Trump The Fool, is inevitable.  Meanwhile many little people may lose their jobs and see the cost of living go up.<br/><br/>This is all okay with Trumpoons who have swallowed Trump, hook, line and sinker. ;The more the Trump officials try to justify his policy flip-flops whether on domestic or the foreign policy or the trade issues the more he's exposed as a man of muddled thinking struggling hard to make the virtue of necessity at any cost. It's more surprising in the case of a person who claims to be a great businessman yet appears ignorant about the basic nature of global business operations and the related supply chains through which the products and services find their way to the world market. The US membership of the NAFTA and the US business market links to Mexico and Canada too point to this mutually beneficial trade and economic ties between the trade partners which Trump fails to appreciate entirely. ;"The problem is that Trump was not a success in construction so he devoted himself to a TV show and licensing his name (just as Ivanka licenses hers). His misunderstanding of how economies intertwine is overwhelmed by being the boss, you're fired. The same failure is evident in his inability to understand international politics, racial groups (Muslims, religious; South Americans (Hispanic), Africans (just colonize them). So the Chinese have stepped, in particularly after Trump shed TPP. Chile, Colombia, and Peru are doing deals from copper to fruit with China. China is buying up land in Africa. Mexico is negotiating deals with other South American countries.And why tamper with Obamacare? Because it slightly surcharges the wealthy when they sell stock. Of course, his trademarks and licensing, like Ivanka's, are worldwide. And they would be helped by the one-page 'tax plan.' He stays up until 3:30 am to Twitter just as newspapers are about to go to press, but a morning Twitter can be changed by afternoon. But he is bipolar. An event is very, very big, the biggest ever. He cannot speak in even tones. He controls the lives and economies of the world. Yet he attacks the judiciary and certain Congressmen. He has violated the Bill of Rights and the Constitution. Alas, he has no famous celebrity friends, his greatest regret. He is uneducated in how to help run the world instead pursuing famous, rich people and generals, a little kid with the hand in the cookie jar.";"I am shocked; shocked that our POTUS has no idea what he is talking about. Trouble is his base STILL think he does.<br/><br/>He wants to renegotiate America's ""horrible trade deals"" in a way that he can benefit.<br/><br/>Step one: Badger China until they grant him all of his ""Trump"" brand trademarks within China. [Check.]<br/>Step two: Continue to badger China until they grant him favorable access to real estate and other lucrative opportunities within China and increased Chinese membership at Mar-a-Lago. [Workin' on it end of the week.]<br/>Step three: Renegotiate a more lucrative deal for his kid-in-law for the toddler's 666 property.<br/>Step four: Beat up on Mexico in order to negotiate lucrative deals for himself in Mexico - like a Rebranded ""Don Julio Tequila"" to ""Don Trump Tequila"" and ""Scion"" industrial parks for American industry in Mexico.<br/>Step five: ....<br/><br/>Note: Above steps are all behind the scenes not visible to the American People, for obvious reasons! The nothingburgers and all the apparent failed agenda is for public consumption and a distraction instead.<br/><br/>We need to study the causes of the trade deficit in order to arrive at and validate Trump's preconceived conclusions. You know, like studies into Obama wire tapping, millions of illegal votes, and ...<br/><br/>Small hands can only carry a small stick. Lets hope the nuke 'em button is too large for him to push.<br/><br/>This reality show needs to be cancelled ASAP!"
441;paraphrase-MiniLM-L12-v2;Manufacturing as it was done even 20 years ago is going the way of the dodo bird. Trump was elected on a nostalgia kick.<br/><br/>If Trump had the smarts and strategic thinking he dreams of having, he would use his influence with his voter base to give them the straight goods about the future of jobs. Then he would spend some money on moving the US towards the future instead of a blast to the past.<br/><br/>Isolationism will just shrink the economy and reduce US status in the world.  Better to lead from the front than defend from behind.  <br/><br/>Trump's cancellation of the TPP showed his complete lack of understanding how governance works, how the best presidents are not always political but make decisions based on what is best for the country.<br/><br/>The TPP was a co-operation treaty disguised as a trade deal. That is what the new trade deals are all about today. Obama used the carrot of access to the US market, for both import and export, to persuade Asian countries to turn to the West as an example for human rights, patent rights, environmental regulations, education and labor laws.  Actual trade was a small part of the deal. <br/><br/>US businesses would have made money and overall jobs would have expanded for US workers. Who would have lost out the most - Chinese workers as US companies would have found cheaper labor, better worker and patent protections with TPP partner countries. ;Trump may be backing down on trade but his base, which was attracted to the perception of global trade as the enemy of the working male american remains. The equating of global trade with industrial job loss continues to animate the dialog of americans that have less than college educations. <br/><br/>Populism of the Trump variety served up the usual offenders and labeled them enemies of the working people. Interestingly all the offenders were foreign countries and amazingly the solution was going to be to block imports by creating tax barriers, which in turn would allow him to lower taxes on corporate America…This solution would do nothing but increase costs for consumers  and american businesses . <br/><br/>Once again Trump has discovered that along with healthcare , trade is complicated and once again his base voters will be disappointed  on discovering how his agenda focuses more on tax reduction for the wealthy and corporations and not on helping american industrial workers thrive in the modern world. At some point  the Trump base will catch on to this charade…hopefully this will happen sooner than later. ;0.6949935555458069;58e1f7f27c459f24986d8044;58e1f7f27c459f24986d8044;;;;;;
442;paraphrase-MiniLM-L12-v2;Manufacturing as it was done even 20 years ago is going the way of the dodo bird. Trump was elected on a nostalgia kick.<br/><br/>If Trump had the smarts and strategic thinking he dreams of having, he would use his influence with his voter base to give them the straight goods about the future of jobs. Then he would spend some money on moving the US towards the future instead of a blast to the past.<br/><br/>Isolationism will just shrink the economy and reduce US status in the world.  Better to lead from the front than defend from behind.  <br/><br/>Trump's cancellation of the TPP showed his complete lack of understanding how governance works, how the best presidents are not always political but make decisions based on what is best for the country.<br/><br/>The TPP was a co-operation treaty disguised as a trade deal. That is what the new trade deals are all about today. Obama used the carrot of access to the US market, for both import and export, to persuade Asian countries to turn to the West as an example for human rights, patent rights, environmental regulations, education and labor laws.  Actual trade was a small part of the deal. <br/><br/>US businesses would have made money and overall jobs would have expanded for US workers. Who would have lost out the most - Chinese workers as US companies would have found cheaper labor, better worker and patent protections with TPP partner countries. ;Trump's idea of nirvana is a lawless and  unregulated but well militarized world where corporate interests may pillage without restraint. Trade negotiation is a joke to him, he never kept a payment agreement with a contractor in his life. He seeks bi-lateral agreements because it's easier to stiff one country than 10. Additionally, his bluster is highly hypocritical. He pretends to have concern about American jobs, but all Trump (and Ivanka's) products were made cheaply abroad. Trump's elderly white male base will start winning very soon. Those who were lucky enough to hang on to the mid-western family grain, soybean or hog farms will lose them. The cost of their healthcare will skyrocket (see NYT article on imports of Chinese medical devices). Those who have stock dependent pensions will see them evaporate in a damaged stock market. And this is the tip of the iceberg. Just remember, when Trump wins, he wins bigly.;0.6668795943260193;5ac80ef9068401528a2a44dc;58e1f7f27c459f24986d8044;;;;;;
443;paraphrase-MiniLM-L12-v2;Manufacturing as it was done even 20 years ago is going the way of the dodo bird. Trump was elected on a nostalgia kick.<br/><br/>If Trump had the smarts and strategic thinking he dreams of having, he would use his influence with his voter base to give them the straight goods about the future of jobs. Then he would spend some money on moving the US towards the future instead of a blast to the past.<br/><br/>Isolationism will just shrink the economy and reduce US status in the world.  Better to lead from the front than defend from behind.  <br/><br/>Trump's cancellation of the TPP showed his complete lack of understanding how governance works, how the best presidents are not always political but make decisions based on what is best for the country.<br/><br/>The TPP was a co-operation treaty disguised as a trade deal. That is what the new trade deals are all about today. Obama used the carrot of access to the US market, for both import and export, to persuade Asian countries to turn to the West as an example for human rights, patent rights, environmental regulations, education and labor laws.  Actual trade was a small part of the deal. <br/><br/>US businesses would have made money and overall jobs would have expanded for US workers. Who would have lost out the most - Chinese workers as US companies would have found cheaper labor, better worker and patent protections with TPP partner countries. ;"Predictably Trump is reneging on his ""populist"" promises.  He promised tax raises on the rich, but that didn't even last through the campaign. His promises on health care resulted in a fiasco.  He would have a hard time fulfilling his promises on trade and immigration even if he were sincere about them, because the big-money interests which back the Republican party (and the Democratic party) make profits from international trade and outsourcing and from encouraging immigration of low-wage workers.  Many Republican-voting small business people would be very unhappy if immigrant labor was cut off.<br/><br/>But the huge trade deficit and outsourcing of jobs continue to be major factors in the stagnation of wages and growth of inequality.  Clearly globalization has not produced the promised boost in overall growth or economists would not be talking about ""secular"" stagnation. Krugman and other Times writers try to shrug these things off by saying the trade situation can't be changed now or that it's all the fault of robots - apparently the American worker is just supposed to suck it up and accept whatever handouts the government may decide to provide.  If the Democratic party (or some progressive party) does not get behind policies which would actually reduce inequality the country may be vulnerable to a really competent rightist demagogue (or party).";0.6639173626899719;58e1f7f27c459f24986d8044;58e1f7f27c459f24986d8044;;;;;;
444;paraphrase-MiniLM-L12-v2;Manufacturing as it was done even 20 years ago is going the way of the dodo bird. Trump was elected on a nostalgia kick.<br/><br/>If Trump had the smarts and strategic thinking he dreams of having, he would use his influence with his voter base to give them the straight goods about the future of jobs. Then he would spend some money on moving the US towards the future instead of a blast to the past.<br/><br/>Isolationism will just shrink the economy and reduce US status in the world.  Better to lead from the front than defend from behind.  <br/><br/>Trump's cancellation of the TPP showed his complete lack of understanding how governance works, how the best presidents are not always political but make decisions based on what is best for the country.<br/><br/>The TPP was a co-operation treaty disguised as a trade deal. That is what the new trade deals are all about today. Obama used the carrot of access to the US market, for both import and export, to persuade Asian countries to turn to the West as an example for human rights, patent rights, environmental regulations, education and labor laws.  Actual trade was a small part of the deal. <br/><br/>US businesses would have made money and overall jobs would have expanded for US workers. Who would have lost out the most - Chinese workers as US companies would have found cheaper labor, better worker and patent protections with TPP partner countries. ;"Trump campaigned on what sounded good to his voters. He didn't know or care if there was any substance to it. His skill set is selling snake oil to suckers - and not much else. His problem is, he can't fold his tent in the night and move his medicine show on to the next town full of marks. <br/><br/>He's stuck under the spotlight as president* and he's unable to escape accountability - something that's new to him. Tweets are designed to distract everyone away from his problems, but the problems remain and multiply.<br/><br/>Impeachment is too good for this fraudster. I suggest we resort to a traditional remedy: tar &amp; feathers, riding him out of D.C. on a rail - and then impeach him.";0.6587242484092712;58e1f7f27c459f24986d8044;58e1f7f27c459f24986d8044;;;;;;
